Gender;Weight;Body Shape Index;Waist;Hips;Bust/Chest;Height
Male;65;4;83.55;106.46;106.09;187.06
Male;68;0;117.7;115.84;91.43;198.12
Male;55;1;84.18;109.27;84.38;196.28
Male;84;3;111.41;114.97;94.89;191.98
Male;42;1;94.72;104.83;109.35;147.32
Male;56;4;84.78;81.64;103.14;153.15
Male;76;4;85.76;96.44;94.03;185.53
Male;45;0;69.5;66.04;107.54;197.25
Male;56;4;121.08;66.04;126.05;170.05
Male;68;0;118.71;116.08;104.67;187.4
Male;86;4;84.07;80.02;109.44;197.87
Male;62;1;93.74;88.77;96.63;167.95
Male;61;3;106.83;105.27;97.1;197.22
Male;77;0;98.1;76.9;130.04;153.38
Male;76;3;121.92;81.34;125.89;187.27
Male;74;1;73.42;83.41;85.35;196.68
Male;89;1;121.92;114.9;98.33;192.27
Male;76;0;109.37;87.74;96.63;193.67
Male;77;2;97.36;113.95;108.04;197.16
Male;48;0;120.25;90.05;113.18;187.86
Male;76;4;111.73;103.65;126.75;182.32
Male;58;1;116.59;91.63;100.56;184.15
Male;65;3;119.92;97.47;107.48;196.36
Male;57;3;76.53;110.85;132.08;166.64
Male;97;3;107.51;103.9;96.95;194.9
Male;46;2;121.4;120.19;96.44;178.63
Male;65;0;86.97;109.75;113.92;179.23
Male;78;0;99.51;118.4;95.8;196.56
Male;81;3;121.92;98.14;112.13;153.28
Male;75;0;115.7;91.29;100.94;147.32
Male;88;2;103.19;75.31;125.64;164.47
Male;72;2;114.55;66.04;81.19;165.57
Male;71;1;79.76;66.04;83.01;183.77
Male;48;4;115.86;95.84;118.85;198.12
Male;58;3;108.35;97.27;129.69;191.4
Male;81;0;116.22;111.81;112.8;194.09
Male;65;4;97.52;82.14;129.0;158.48
Male;48;0;96.28;74.29;106.12;185.59
Male;98;0;111.29;98.51;127.16;153.61
Male;44;0;110.98;116.75;119.48;192.06
Male;46;0;114.04;100.47;111.42;195.51
Male;85;0;113.06;120.86;102.49;185.19
Male;56;3;96.79;66.04;94.92;156.64
Male;66;4;99.04;98.45;100.25;168.05
Male;74;4;70.91;94.35;116.36;191.97
Male;75;4;108.5;105.61;121.24;194.07
Male;53;0;120.13;73.56;92.61;176.77
Male;73;4;69.43;90.01;82.2;190.88
Male;63;3;113.94;82.45;100.28;158.48
Male;47;4;112.2;100.38;102.76;188.06
Male;81;1;100.94;100.45;106.94;191.22
Male;88;1;121.92;92.98;109.48;198.12
Male;74;4;103.18;89.77;98.08;190.97
Male;90;1;89.92;111.54;128.66;192.76
Male;70;1;76.01;66.04;110.26;198.12
Male;67;4;112.89;111.17;127.76;198.12
Male;69;3;76.74;66.04;107.61;194.75
Male;83;3;77.69;76.66;94.4;163.12
Male;86;0;93.98;100.29;110.86;194.28
Male;66;1;100.41;109.32;82.78;156.72
Male;77;2;101.25;70.37;129.74;196.74
Male;69;1;79.12;98.39;101.56;161.25
Male;56;4;105.77;66.04;86.68;165.73
Male;81;1;110.85;66.04;114.26;195.24
Male;79;1;121.92;85.09;102.45;190.72
Male;57;3;116.41;89.3;113.65;189.99
Male;56;0;84.03;93.17;88.9;159.99
Male;74;2;107.56;71.38;128.69;195.36
Male;70;3;105.51;95.28;108.55;191.23
Male;45;4;68.91;83.94;101.12;190.38
Male;78;4;118.44;94.94;111.63;163.15
Male;61;1;104.66;79.67;119.03;148.42
Male;91;3;100.45;94.3;119.55;196.09
Male;62;0;72.32;106.26;80.59;189.51
Male;82;1;77.71;73.25;97.62;194.07
Male;76;2;118.03;75.93;96.94;162.44
Male;87;0;97.74;73.53;122.62;166.16
Male;91;3;90.3;86.3;113.97;161.66
Male;44;1;113.8;113.73;108.89;172.63
Male;86;1;80.71;66.04;92.83;177.51
Male;77;1;104.86;66.04;96.18;150.61
Male;42;3;119.14;98.67;91.37;196.2
Male;71;0;121.73;115.32;109.93;192.68
Male;54;3;93.8;70.27;100.43;161.94
Male;66;0;88.5;103.46;109.85;181.86
Male;67;3;121.92;90.36;104.99;161.03
Male;66;4;113.04;97.34;129.87;191.38
Male;95;3;113.68;97.1;101.32;163.06
Male;66;1;90.29;98.63;118.45;194.27
Male;61;4;110.98;100.0;76.29;185.36
Male;75;1;112.28;98.56;99.43;150.12
Male;42;1;104.78;72.91;112.32;158.19
Male;60;4;91.57;93.32;114.03;154.69
Male;94;0;90.62;112.88;82.17;198.12
Male;71;3;114.09;92.29;122.04;187.88
Male;72;1;85.78;75.86;102.36;155.56
Male;78;1;103.21;113.98;90.74;149.86
Male;49;0;78.75;99.28;114.37;169.09
Male;89;3;92.57;76.1;107.17;195.68
Male;90;3;106.02;66.04;111.2;194.07
Male;79;3;71.17;92.42;93.64;190.99
Male;84;1;117.66;116.82;98.48;179.99
Male;70;1;101.87;77.08;105.17;189.04
Male;81;4;103.32;112.44;102.16;198.12
Male;46;1;111.65;77.33;132.08;177.36
Male;72;1;121.92;73.62;106.02;163.93
Male;67;0;110.75;118.97;119.74;190.0
Male;70;0;106.31;66.04;103.13;192.79
Male;84;4;117.31;112.28;117.45;180.89
Male;83;3;76.84;69.13;79.66;168.3
Male;68;4;95.38;66.04;76.93;190.45
Male;68;4;92.75;113.77;115.97;191.29
Male;94;0;117.09;80.69;86.32;197.93
Male;69;0;114.86;111.17;119.76;194.67
Male;69;1;121.92;116.65;129.59;160.71
Male;89;4;116.61;113.59;117.67;190.13
Male;96;4;118.54;107.84;98.41;192.06
Male;45;1;104.23;76.0;104.22;186.75
Male;89;0;89.95;112.89;102.15;157.73
Male;75;3;121.92;104.86;126.62;195.04
Male;65;4;121.92;79.55;108.73;191.59
Male;91;0;118.78;95.67;129.89;194.83
Male;81;3;102.48;85.32;94.22;195.6
Male;93;4;93.68;82.87;92.68;192.45
Male;42;1;96.57;94.5;125.01;194.78
Male;98;1;119.63;119.15;107.84;174.79
Male;82;4;106.79;69.77;110.24;192.21
Male;72;4;75.55;73.02;112.46;161.81
Male;100;2;80.9;108.62;112.3;191.58
Male;46;0;84.2;81.8;120.1;197.51
Male;48;4;121.92;81.35;89.39;179.41
Male;42;0;112.97;123.17;117.71;191.45
Male;99;0;89.67;100.94;114.9;159.47
Male;81;0;113.95;87.15;99.31;191.81
Male;69;1;116.42;115.87;114.73;193.13
Male;55;3;113.02;101.12;114.48;190.91
Male;44;1;85.23;109.1;84.54;160.3
Male;95;2;119.13;96.44;109.05;184.41
Male;64;0;102.91;66.04;104.48;155.22
Male;64;4;109.48;73.95;121.61;186.52
Male;102;3;101.15;69.73;108.26;169.36
Male;61;0;113.35;99.99;100.48;181.13
Male;86;1;80.45;117.6;99.4;186.22
Male;61;0;100.99;94.02;92.83;198.12
Male;74;0;100.71;92.0;124.5;191.33
Male;75;2;70.92;90.96;122.72;195.03
Male;74;3;98.13;97.12;130.84;147.32
Male;89;0;105.17;85.73;110.74;152.57
Male;99;1;120.27;102.77;102.08;187.1
Male;82;1;98.89;93.11;101.66;189.69
Male;78;0;120.53;84.87;113.03;198.12
Male;79;1;112.41;108.25;118.0;192.29
Male;91;3;121.92;74.75;123.59;186.55
Male;42;1;73.94;97.47;99.12;152.89
Male;54;0;94.67;66.04;129.96;187.05
Male;89;4;120.12;119.77;129.8;169.63
Male;70;0;83.65;94.85;84.18;177.22
Male;89;0;97.99;67.98;128.79;179.85
Male;78;4;92.27;77.44;107.45;155.64
Male;56;1;79.95;114.39;110.82;160.89
Male;86;1;99.6;86.78;105.7;194.21
Male;97;4;107.0;86.54;110.35;155.77
Male;68;4;96.43;66.04;106.43;196.67
Male;66;0;83.65;96.48;96.89;174.93
Male;75;2;110.46;66.56;126.1;169.21
Male;68;0;69.8;90.81;127.1;176.4
Male;43;0;80.18;105.29;119.99;198.12
Male;42;4;109.51;87.15;129.96;176.14
Male;91;3;90.02;97.99;114.43;168.31
Male;89;0;89.56;74.76;88.64;193.49
Male;82;1;94.32;66.42;119.22;147.32
Male;81;3;121.92;91.15;111.19;195.18
Male;79;4;76.38;68.53;109.02;192.4
Male;62;1;107.47;113.19;77.61;156.8
Male;74;4;114.47;103.47;81.71;166.77
Male;97;0;98.86;84.28;81.46;190.2
Male;65;1;73.91;66.04;100.79;184.76
Male;89;3;115.77;66.04;104.91;196.18
Male;66;3;101.7;110.61;84.68;195.15
Male;90;0;82.3;97.59;104.44;152.64
Male;71;0;107.52;77.95;103.57;198.12
Male;78;4;97.32;112.77;123.01;198.12
Male;74;2;88.2;86.13;104.9;177.66
Male;92;3;109.14;93.11;128.97;194.82
Male;78;0;116.76;83.71;102.54;160.12
Male;42;0;73.55;71.05;93.87;192.19
Male;97;4;121.92;95.88;105.1;196.94
Male;79;0;110.83;83.29;114.73;171.57
Male;78;4;98.22;76.1;127.12;189.22
Male;90;0;111.59;71.09;102.41;153.09
Male;72;0;80.43;72.35;125.65;194.8
Male;91;0;76.12;90.61;104.53;196.58
Male;42;1;121.92;109.42;80.3;161.95
Male;82;1;121.92;74.32;119.09;186.96
Male;73;1;121.59;66.04;121.58;184.94
Male;52;2;103.78;92.63;81.31;178.11
Male;59;2;113.57;96.22;96.19;190.8
Male;81;1;116.72;107.21;102.56;191.56
Male;73;0;97.42;98.68;132.08;194.51
Male;61;0;100.02;102.09;114.13;198.12
Male;42;4;113.71;66.04;88.77;163.43
Male;44;4;110.17;97.43;85.59;198.12
Male;69;1;115.39;73.66;109.88;195.13
Male;79;0;108.45;67.88;85.74;194.03
Male;58;2;110.63;113.19;118.29;179.8
Male;71;1;98.46;107.17;96.84;194.03
Male;58;0;100.46;74.23;87.69;191.4
Male;78;3;68.37;83.85;123.47;196.93
Male;74;0;103.64;102.24;127.46;198.12
Male;50;1;79.62;83.23;96.66;196.5
Male;81;1;76.43;112.18;103.12;196.24
Male;80;1;98.46;108.41;125.92;174.69
Male;70;2;97.27;76.42;114.08;191.54
Male;73;1;71.49;99.39;105.86;183.69
Male;82;1;100.2;86.77;99.12;198.12
Male;67;4;95.04;109.63;110.02;198.12
Male;52;0;107.25;105.68;99.53;198.12
Male;102;3;121.92;97.48;112.85;196.57
Male;74;1;74.7;105.44;91.67;186.78
Male;52;4;114.07;68.87;80.74;151.16
Male;65;3;83.02;75.96;80.89;183.97
Male;77;0;113.07;66.04;122.87;162.7
Male;65;1;112.36;66.04;125.52;176.24
Male;62;0;76.27;85.57;79.2;196.55
Male;80;0;121.63;81.81;96.12;195.91
Male;79;1;89.19;99.54;85.31;198.12
Male;62;4;100.88;110.98;118.6;182.8
Male;100;0;121.92;108.18;96.21;183.4
Male;67;4;112.42;107.92;103.6;195.06
Male;49;1;116.69;73.42;126.45;185.23
Male;55;1;120.45;107.94;114.02;163.8
Male;75;3;102.63;69.87;103.0;189.4
Male;69;1;109.64;104.99;126.55;198.12
Male;77;0;121.92;93.89;109.04;187.8
Male;60;1;119.85;109.74;91.24;174.72
Male;85;2;92.37;110.73;89.61;153.75
Male;59;0;96.15;86.24;127.41;153.61
Male;42;4;111.63;114.18;94.54;184.43
Male;76;1;96.96;109.49;109.25;147.32
Male;84;4;77.12;98.31;81.73;195.56
Male;66;0;101.98;96.62;76.83;193.67
Male;78;0;105.7;125.17;117.05;192.34
Male;52;0;104.5;85.45;94.12;174.18
Male;52;0;86.89;78.75;127.58;191.3
Male;61;3;88.54;83.57;101.14;191.52
Male;72;4;121.51;77.78;79.28;188.04
Male;64;0;101.13;109.2;94.95;198.12
Male;70;3;76.02;66.04;124.86;196.29
Male;59;1;75.59;69.73;97.49;189.67
Male;76;1;104.2;103.31;91.11;163.95
Male;73;4;103.74;79.14;93.76;163.04
Male;79;4;93.65;76.85;120.45;198.12
Male;80;4;113.73;94.41;118.49;174.8
Male;70;3;107.24;66.04;122.58;190.96
Male;68;1;69.18;66.04;102.68;192.87
Male;61;4;108.4;69.66;132.08;174.07
Male;68;3;99.65;113.6;107.93;198.12
Male;85;1;111.13;66.04;117.51;190.19
Male;94;2;84.05;88.41;112.55;174.26
Male;75;0;81.9;114.0;107.25;195.64
Male;86;1;111.98;75.88;86.54;186.16
Male;62;0;112.08;98.93;110.94;193.79
Male;74;3;111.9;77.31;118.55;198.12
Male;68;1;83.96;66.04;104.7;198.12
Male;52;2;116.15;116.09;78.69;194.62
Male;83;0;121.92;110.47;126.68;178.33
Male;81;1;111.46;75.7;105.53;197.52
Male;79;1;121.79;78.09;92.24;177.57
Male;81;1;110.03;110.69;83.32;167.36
Male;67;4;109.3;118.8;123.62;195.19
Male;68;0;98.7;77.94;120.26;197.21
Male;93;4;116.79;73.12;98.25;190.66
Male;77;1;117.18;115.82;128.0;195.57
Male;55;4;101.62;102.73;121.61;198.12
Male;42;4;110.09;79.08;104.72;182.89
Male;45;1;109.84;109.98;84.48;198.12
Male;58;2;112.47;74.66;96.31;169.45
Male;47;1;75.94;84.41;108.53;156.47
Male;92;3;114.56;98.93;110.68;191.19
Male;54;1;101.74;83.58;102.85;188.23
Male;58;4;99.36;102.45;106.5;197.21
Male;54;4;85.46;71.08;92.31;192.64
Male;61;0;83.47;83.69;101.84;194.75
Male;81;1;108.45;99.07;128.37;192.3
Male;76;3;69.1;91.08;109.14;178.38
Male;84;0;95.26;81.06;94.12;196.51
Male;75;4;120.53;84.47;81.42;190.56
Male;107;0;112.02;96.99;124.73;198.12
Male;88;1;104.42;113.17;100.93;156.6
Male;42;0;109.35;81.36;79.97;191.43
Male;101;4;73.86;74.75;99.48;188.33
Male;106;4;109.81;66.04;116.47;181.37
Male;72;2;121.92;96.58;96.27;186.76
Male;58;1;121.92;85.38;102.02;198.12
Male;71;1;110.84;80.07;101.52;192.84
Male;44;4;102.27;82.76;98.33;196.39
Male;75;0;111.32;72.57;103.96;198.12
Male;49;0;108.97;84.27;126.19;190.99
Male;94;2;121.92;102.24;77.06;147.32
Male;73;0;85.27;106.07;96.77;189.53
Male;75;3;109.49;94.54;116.33;193.73
Male;77;4;119.12;90.94;98.27;191.63
Male;72;4;110.92;66.04;120.94;196.36
Male;58;0;83.57;77.59;109.55;190.39
Male;68;1;119.49;95.19;104.78;169.18
Male;73;1;89.91;66.04;114.31;178.66
Male;66;3;106.11;112.92;108.04;187.75
Male;77;0;88.14;81.85;115.82;197.58
Male;85;1;112.51;80.93;91.79;153.93
Male;61;0;83.84;82.23;108.38;190.66
Male;59;0;106.82;69.92;107.83;191.62
Male;84;1;98.1;91.95;105.51;198.12
Male;72;3;88.02;106.74;120.17;157.75
Male;83;1;68.1;118.36;88.39;197.22
Male;83;1;92.86;76.13;98.36;174.84
Male;77;2;110.9;66.04;101.32;191.54
Male;48;4;110.36;92.61;94.0;198.12
Male;75;2;83.53;83.13;103.74;183.87
Male;85;3;121.92;98.46;87.7;185.71
Male;76;0;93.59;94.58;92.83;198.12
Male;93;4;119.11;81.93;125.16;189.35
Male;83;0;84.61;66.04;116.17;180.77
Male;81;4;103.57;91.99;83.07;189.55
Male;42;1;108.4;73.53;97.9;196.04
Male;73;1;90.42;105.39;124.36;197.13
Male;72;0;117.52;82.01;124.71;172.55
Male;62;0;110.31;88.34;100.96;156.42
Male;57;1;115.49;94.78;102.76;198.12
Male;42;1;74.56;66.04;111.15;190.65
Male;61;3;79.59;84.46;109.13;167.8
Male;98;3;120.23;109.91;121.7;182.91
Male;75;0;106.56;79.87;132.08;190.06
Male;75;0;110.51;66.04;97.53;175.79
Male;82;0;121.92;111.12;86.11;177.25
Male;85;4;114.74;82.13;92.74;189.07
Male;62;3;78.45;66.04;106.27;184.02
Male;73;3;116.08;97.71;132.08;153.04
Male;81;0;85.46;94.36;125.62;168.78
Male;50;3;121.92;66.04;85.47;196.8
Male;71;1;115.03;87.37;104.86;185.44
Male;72;1;121.88;68.3;98.39;172.14
Male;96;4;85.92;101.26;88.94;188.49
Male;78;0;105.93;87.43;126.13;190.02
Male;45;1;110.19;66.04;111.35;149.8
Male;69;2;118.99;111.65;82.59;190.61
Male;66;4;83.85;110.51;105.62;176.88
Male;76;0;111.34;117.68;100.26;197.29
Male;42;0;96.33;92.11;104.79;183.76
Male;46;3;114.43;100.04;127.07;195.71
Male;82;2;98.97;95.2;105.97;188.31
Male;66;1;109.72;97.48;102.27;198.12
Male;82;4;84.94;69.26;92.58;180.28
Male;58;0;116.91;94.08;124.36;193.19
Male;85;1;104.06;99.44;114.11;166.38
Male;77;4;121.92;120.16;101.23;187.92
Male;78;0;84.02;66.04;100.48;195.44
Male;65;0;112.25;98.47;85.99;186.43
Male;51;3;93.39;72.36;100.54;187.61
Male;43;1;102.71;109.25;115.45;154.73
Male;55;0;117.74;66.04;80.06;196.57
Male;77;0;88.59;66.04;94.38;188.7
Male;69;3;97.29;91.57;97.69;162.66
Male;72;4;118.52;93.5;94.13;160.36
Male;83;1;89.11;114.18;116.11;148.33
Male;86;1;96.87;95.19;132.08;193.8
Male;101;2;88.22;71.91;115.47;169.26
Male;88;4;82.23;83.94;132.08;187.32
Male;65;2;99.65;112.08;102.96;154.09
Male;82;1;121.92;96.03;92.13;188.72
Male;66;2;111.54;76.3;125.45;156.97
Male;66;0;86.38;75.1;102.0;183.06
Male;83;1;82.0;71.7;102.27;195.44
Male;94;1;84.11;92.77;127.9;190.13
Male;70;4;112.98;111.53;94.12;198.12
Male;45;4;114.82;92.73;118.99;169.45
Male;68;3;100.31;113.56;129.49;153.8
Male;76;0;112.84;69.33;109.7;187.88
Male;67;1;76.53;96.44;117.34;159.19
Male;73;3;109.98;66.04;116.5;166.24
Male;70;4;82.69;94.88;106.4;152.94
Male;93;0;121.92;83.45;79.35;191.3
Male;80;0;89.39;84.19;127.42;198.12
Male;75;4;121.92;66.04;117.15;192.39
Male;74;0;94.18;74.99;124.53;195.79
Male;65;4;117.15;88.76;132.08;190.82
Male;84;1;67.99;91.95;103.12;198.12
Male;89;0;69.17;85.36;124.06;198.12
Male;56;4;84.94;94.07;118.38;191.15
Male;63;1;104.61;98.62;115.63;190.46
Male;72;1;121.92;103.95;118.05;185.25
Male;66;0;96.55;86.26;109.78;171.72
Male;59;1;121.92;84.73;107.55;182.8
Male;69;0;100.41;69.67;116.3;180.22
Male;84;0;96.77;91.49;118.64;198.12
Male;87;1;66.42;66.04;128.55;152.36
Male;81;1;121.92;66.04;96.38;198.12
Male;94;0;121.92;105.59;87.51;197.77
Male;93;1;110.13;109.56;124.1;174.52
Male;67;0;118.31;70.04;110.8;159.47
Male;45;1;107.64;101.27;119.5;147.69
Male;74;1;121.92;113.38;89.31;149.04
Male;78;2;81.36;122.6;120.78;191.45
Male;67;0;95.36;103.44;98.96;186.34
Male;67;4;95.77;66.04;100.99;197.95
Male;62;4;73.0;72.78;131.82;161.33
Male;82;1;115.79;66.29;83.77;150.22
Male;85;2;75.18;95.55;102.22;174.01
Male;72;2;116.63;94.25;90.89;194.04
Male;86;4;96.24;99.7;78.75;147.32
Male;81;1;88.78;99.34;119.85;198.12
Male;62;1;88.44;117.28;86.74;169.02
Male;82;0;116.19;122.91;99.92;181.92
Male;71;0;105.25;113.04;97.74;194.28
Male;43;1;108.49;108.42;98.57;197.9
Male;73;0;87.28;95.03;85.36;167.92
Male;69;1;94.54;75.27;80.43;160.07
Male;58;0;95.11;98.84;98.34;176.39
Male;93;1;113.39;99.07;129.6;188.43
Male;77;1;114.71;110.64;94.63;195.44
Male;90;1;85.88;115.24;129.96;160.68
Male;56;1;89.27;120.33;131.14;181.37
Male;84;3;121.92;104.92;91.31;196.95
Male;71;1;121.92;88.48;87.95;157.96
Male;83;4;106.29;94.45;118.1;182.82
Male;76;1;92.67;115.99;118.03;184.23
Male;42;1;113.34;92.51;121.57;162.35
Male;67;1;82.63;95.01;122.24;183.61
Male;45;3;121.92;66.04;126.45;179.73
Male;84;3;117.19;104.97;99.1;162.3
Male;70;1;100.86;113.1;104.5;177.14
Male;81;4;114.92;104.62;86.95;183.58
Male;68;4;94.11;72.95;104.85;157.82
Male;86;0;121.59;113.94;132.08;159.37
Male;42;3;112.2;77.45;94.06;149.1
Male;64;3;109.9;103.6;120.99;195.42
Male;42;0;84.73;78.57;100.81;150.55
Male;91;1;79.41;115.82;90.16;181.07
Male;68;0;121.06;112.39;110.22;188.65
Male;68;1;72.34;72.45;119.4;161.55
Male;68;3;121.66;105.56;114.77;147.32
Male;77;4;78.68;72.15;97.39;163.53
Male;51;0;79.96;111.0;129.02;193.73
Male;62;2;114.04;97.53;120.79;187.53
Male;69;4;79.19;71.94;100.69;176.34
Male;65;0;106.75;85.5;116.92;177.33
Male;85;3;104.53;82.48;89.91;198.12
Male;62;1;106.91;98.52;121.54;180.28
Male;82;2;105.63;68.82;85.21;195.34
Male;43;4;93.74;84.78;93.32;183.2
Male;78;2;121.92;68.3;87.0;190.1
Male;69;1;117.73;69.17;116.21;187.03
Male;94;3;92.56;87.66;93.4;147.32
Male;74;4;102.67;115.33;105.53;178.65
Male;50;4;101.35;74.79;118.99;197.89
Male;70;0;121.92;97.11;121.11;198.12
Male;60;4;85.49;111.94;102.11;194.59
Male;54;0;68.0;91.17;111.3;185.37
Male;89;3;113.64;106.15;119.89;174.9
Male;81;0;93.59;66.04;112.97;196.25
Male;65;0;77.65;95.24;132.08;198.12
Male;45;1;116.03;67.39;113.27;175.12
Male;51;1;120.63;111.93;105.25;168.2
Male;56;0;102.76;109.93;102.39;193.42
Male;96;3;121.92;118.03;95.82;186.15
Male;55;1;113.18;73.45;116.64;184.52
Male;73;0;113.87;79.09;132.07;153.58
Male;54;4;111.87;70.72;117.14;192.16
Male;91;0;79.76;109.47;100.37;198.12
Male;63;4;118.28;88.54;98.98;198.12
Male;90;1;108.28;96.72;99.58;187.27
Male;71;0;121.92;93.53;90.56;198.01
Male;89;3;114.99;71.41;76.2;177.26
Male;75;4;106.86;101.4;95.43;198.12
Male;66;3;88.16;117.33;95.52;180.22
Male;78;1;116.44;115.91;103.85;189.92
Male;42;4;94.2;66.04;122.01;155.66
Male;80;4;95.24;87.28;87.48;156.88
Male;82;3;97.21;117.64;108.84;188.11
Male;77;4;76.03;66.04;79.66;180.91
Male;68;1;76.2;88.35;121.29;194.16
Male;66;4;90.5;77.56;128.8;181.62
Male;72;2;88.53;70.57;128.8;188.6
Male;70;1;69.13;88.68;123.26;190.08
Male;68;1;118.18;116.83;99.62;157.07
Male;86;0;115.53;111.43;98.66;198.12
Male;76;1;101.23;118.34;94.9;160.85
Male;69;2;101.35;72.04;126.79;162.38
Male;72;0;82.18;66.04;110.83;191.34
Male;69;1;95.85;83.25;101.39;184.75
Male;81;3;77.63;81.98;132.08;193.06
Male;75;1;102.85;98.09;79.01;179.37
Male;66;3;94.11;66.04;113.27;184.64
Male;90;1;104.4;107.2;103.77;196.62
Male;94;1;111.05;109.37;128.94;197.94
Male;49;0;121.92;99.1;117.07;159.32
Male;56;4;86.61;111.73;96.06;174.88
Male;97;3;121.92;112.51;114.26;188.4
Male;42;0;99.04;112.29;111.93;156.44
Male;85;1;85.66;66.04;77.52;189.78
Male;86;0;85.38;99.79;122.86;158.02
Male;64;1;98.91;108.58;115.93;188.41
Male;84;4;80.79;104.91;127.05;184.56
Male;73;3;114.04;70.67;120.19;198.12
Male;87;3;88.19;110.39;93.83;197.11
Male;80;1;121.92;98.4;92.79;167.61
Male;90;0;75.97;101.23;111.22;195.53
Male;71;2;83.77;86.82;76.2;191.92
Male;87;3;80.52;114.68;109.96;189.72
Male;54;0;120.93;84.32;117.73;195.32
Male;60;1;119.26;95.82;98.95;195.16
Male;88;1;93.83;80.7;112.72;196.19
Male;53;3;109.87;98.9;89.86;194.68
Male;83;0;114.72;100.56;112.56;198.12
Male;78;4;108.26;106.25;111.58;194.34
Male;61;4;121.92;87.55;86.08;179.9
Male;73;1;108.72;100.33;122.24;161.99
Male;91;0;102.37;66.04;108.74;193.4
Male;65;1;110.24;112.73;99.73;191.41
Male;72;0;76.22;92.96;115.48;183.15
Male;69;1;108.25;66.04;126.73;149.96
Male;69;0;73.95;78.75;101.25;198.12
Male;87;2;118.92;119.72;126.47;184.31
Male;48;1;115.69;72.32;88.76;197.29
Male;65;1;75.79;104.16;104.9;188.74
Male;42;0;104.38;114.3;98.52;154.78
Male;76;3;85.81;66.04;100.13;181.08
Male;74;2;79.82;97.02;101.15;195.17
Male;78;1;75.77;78.87;89.59;155.97
Male;45;0;112.05;78.66;115.39;183.98
Male;67;1;116.35;68.99;100.19;195.12
Male;80;3;114.53;79.76;124.59;195.07
Male;80;3;103.7;82.81;87.7;182.2
Male;43;0;99.44;92.04;81.3;185.05
Male;75;1;114.9;100.62;100.68;190.24
Male;84;1;104.3;80.22;109.13;191.31
Male;69;0;102.27;106.22;115.54;184.71
Male;73;4;117.23;91.15;122.84;188.92
Male;70;4;108.01;81.04;76.2;191.32
Male;69;0;81.21;66.04;111.78;185.68
Male;72;3;121.92;112.21;113.61;196.3
Male;61;1;121.92;82.94;125.1;158.05
Male;62;0;118.23;90.93;129.87;147.32
Male;81;0;102.83;78.43;103.56;177.49
Male;75;1;101.21;94.64;100.8;159.82
Male;91;4;121.52;111.9;128.84;178.15
Male;52;1;93.0;76.43;100.17;156.32
Male;82;2;99.55;66.04;118.75;194.77
Male;72;0;98.41;113.49;128.67;192.89
Male;66;4;70.61;66.84;83.28;198.12
Male;84;0;97.95;102.01;94.2;197.78
Male;42;4;92.96;88.01;101.24;157.61
Male;84;1;79.51;109.81;112.37;192.12
Male;87;4;76.0;66.04;91.76;188.97
Male;74;1;120.17;88.09;102.66;177.12
Male;42;4;105.66;109.78;99.93;190.76
Male;86;0;81.34;66.47;102.16;189.33
Male;42;0;102.6;75.34;111.79;190.54
Male;80;4;95.58;103.34;97.05;169.32
Male;70;2;107.53;105.05;121.93;185.97
Male;78;1;98.03;87.08;83.3;156.11
Male;62;0;119.0;107.03;98.46;165.85
Male;58;2;74.5;78.8;85.22;185.69
Male;60;0;69.62;78.81;111.89;194.65
Male;70;0;111.96;81.16;102.35;173.44
Male;85;3;117.37;87.55;90.78;165.41
Male;58;1;88.39;80.3;120.83;156.01
Male;86;1;112.58;74.92;113.84;192.26
Male;55;0;111.92;79.7;96.66;198.12
Male;95;1;90.49;85.28;111.07;183.76
Male;86;1;118.26;111.79;132.08;189.86
Male;83;0;82.21;66.04;130.14;194.21
Male;65;4;105.85;67.93;132.08;155.73
Male;94;0;90.77;86.54;106.13;159.36
Male;79;0;113.78;88.03;82.5;156.97
Male;82;4;103.75;108.05;76.2;154.91
Male;70;1;79.98;108.0;113.52;191.33
Male;66;0;114.85;67.91;105.14;192.56
Male;106;3;110.47;66.04;108.99;178.78
Male;88;2;106.61;66.99;82.64;195.05
Male;49;0;117.95;107.54;76.2;185.06
Male;71;3;118.72;116.63;100.7;198.12
Male;88;1;80.89;91.37;104.41;197.0
Male;46;4;92.89;85.83;123.3;175.42
Male;95;0;81.39;98.34;105.31;157.83
Male;60;1;83.1;74.02;125.26;147.32
Male;78;0;117.3;93.37;78.16;191.28
Male;59;0;98.91;99.18;97.91;198.12
Male;59;1;77.08;67.9;83.2;194.45
Male;73;1;107.75;77.64;116.14;195.78
Male;75;4;118.85;101.35;110.1;165.72
Male;64;0;104.59;110.05;99.94;195.14
Male;80;4;117.62;110.9;103.89;154.67
Male;42;0;116.67;66.04;129.69;189.84
Male;63;1;87.24;72.6;86.07;175.46
Male;67;4;114.52;110.41;89.36;186.85
Male;72;4;114.89;73.34;94.79;179.64
Male;72;4;86.64;85.04;118.95;182.33
Male;58;3;78.96;66.16;116.08;154.21
Male;86;3;107.69;99.63;118.38;191.19
Male;67;1;82.55;93.78;106.83;189.85
Male;77;1;103.46;88.19;102.48;172.08
Male;95;1;119.11;97.38;121.77;181.8
Male;48;3;92.78;87.16;99.99;171.77
Male;80;1;113.85;66.04;84.58;187.3
Male;78;2;106.05;84.02;101.22;194.33
Male;62;0;113.15;100.87;118.94;176.37
Male;42;0;83.48;68.37;118.94;159.69
